Stevie Wonder,Outside My Window,9/19/12,,,,,,,,,,,,
Stevie Wonder,Pastime Paradise,,,,,,,,,,,,,
Stevie Wonder,Queen In The Black,5/28/91,,,,,,,,,,,,
Stevie Wonder,Rain Your Love Down,2/25/09,,,,,,,,,,,,
Stevie Wonder,Ribbon In The Sky,1995,,,,,,,,,,,,
Stevie Wonder,Shelter In The Rain,10/4/05,,,,,,,,,,,,
Stevie Wonder,Shoo-Be-Doo-Be-Doo-Da-Day,2/4/09,,,,,,,,,,,,
Stevie Wonder,"Signed, Sealed, Delivered I'm Yours",8/22/95,,,,,,,,,,,,
Stevie Wonder,Silver Bells,12/21/18,,,,,,,,,,,,
Stevie Wonder,Smile Please,3/21/00,,,,,,,,,,,,
Stevie Wonder,Something Out Of The Blue,9/19/12,,,,,,,,,,,,
Sting,After The Rain Has Fallen,4/10/00,,,,,,,,,,,,
Sting,All Four Seasons,3/8/96,,,,,,,,,,,,
Sting,Another Pyramid,1999,,,,,,,,,,,,
Sting,Be Still My Beating Heart,11/30/91,,,,,,,,,,,,
Sting,Big Lie Small World,9/28/99,,,,,,,,,,,,
Sting,Brand New Day,2008,,,,,,,,,,,,
Sting,Bring On The Night,1992,,,,,,,,,,,,
Sting,Consider Me Gone,2005,,,,,,,,,,,,
Sting,Desert Rose,5/9/00,,,,,,,,,,,,
Sting,Dienda,11/20/01,,,,,,,,,,,,
Sting,Epilogue (Nothing 'Bout Me),1993,,,,,,,,,,,,
Sting,Fill Her Up,9/20/00,,,,,,,,,,,,
Sting,History Will Teach Us Nothing,10/29/98,,,,,,,,,,,,
Sting,I Saw Three Ships,12/17/13,,,,,,,,,,,,
Sting,I'll Follow My Secret Heart,2014,,,,,,,,,,,,
Sting,Island Of Souls,12/14/14,,,,,,,,,,,,
Sting,It's Probably Me,5/16/00,,,,,,,,,,,,
Sting,Lullaby To An Anxious Child,2009,,,,,,,,,,,,
Sting,Practical Arrangement,7/16/13,,,,,,,,,,,,
Sting,She's Too Good For Me,3/9/93,,,,,,,,,,,,
Sting,Someone To Watch Over Me,2014,,,,,,,,,,,,
Sting,Spread A Little Happiness,1982,,,,,,,,,,,,
Sting,The Mighty,,,,,,,,,,,,,
Sting,The Secret Marriage,11/27/11,,,,,,,,,,,,
Sting,The Soul Cages,1991,,,,,,,,,,,,
Sting,The Wild Wild Sea,1991,,,,,,,,,,,,
Sting,This War,2003,,,,,,,,,,,,
Stone Temple Pilots,Adhesive,1996,,,,,,,,,,,,
Stone Temple Pilots,Bagman,6/26/12,,,,,,,,,,,,
Stone Temple Pilots,Big Bang Baby,3/27/14,,,,,,,,,,,,
Stone Temple Pilots,Dare If You Dare,2010,,,,,,,,,,,,
Stone Temple Pilots,Dumb Love,2001,,,,,,,,,,,,
Stone Temple Pilots,Still Remains,10/18/19,,,,,,,,,,,,
Stone Temple Pilots,Too Cool Queenie,2001,,,,,,,,,,,,
Stone Temple Pilots,Transmissions From A Lonely Room,2001,,,,,,,,,,,,
Stone Temple Pilots,Vasoline,8/12/99,,,,,,,,,,,,
Styx,A Man Like Me,1974,,,,,,,,,,,,
Styx,Best New Face,8/2/99,,,,,,,,,,,,
Styx,Best Thing,1974,,,,,,,,,,,,
Styx,"Christopher, Mr. Christopher",1974,,,,,,,,,,,,
Styx,Do Things My Way,2004,,,,,,,,,,,,
Styx,Don't Let It End (Reprise),10/2/12,,,,,,,,,,,,
Styx,Earl Of Roseland,2/15/05,,,,,,,,,,,,
Styx,Edge Of The Century,1990,,,,,,,,,,,,
Styx,Fooling Yourself (Palm Of Your Hands),2004,,,,,,,,,,,,
Styx,Golden Lark,2/15/05,,,,,,,,,,,,
Styx,Havin' A Ball,1974,,,,,,,,,,,,
Styx,Just Fell In,8/2/99,,,,,,,,,,,,
Styx,More Love For The Money,2004,,,,,,,,,,,,
Styx,One With Everything,2004,,,,,,,,,,,,
Styx,Quick Is The Beat Of My Heart,1998,,,,,,,,,,,,
Styx,Shooz,1/21/09,,,,,,,,,,,,
Styx,What Have They Done To You,8/2/99,,,,,,,,,,,,
Styx,Winner Take All,2/15/05,,,,,,,,,,,,
Styx,Witch Wolf,10/14/91,,,,,,,,,,,,
Sublime,40 Oz To Freedom,2001,,,,,,,,,,,,
Sublime,Cisco Kid,1994-08,,,,,,,,,,,,
Sublime,Freeway Time In La County Jail,1994-08,,,,,,,,,,,,
Sublime,Live At E's,6/24/16,,,,,,,,,,,,
Sublime,Roots Of Creation,6/24/16,,,,,,,,,,,,
Sublime,Santeria,8/15/06,,,,,,,,,,,,
Sublime,Wrong Way,1997-06,,,,,,,,,,,,
Supertramp,And The Light,1999,,,,,,,,,,,,
Supertramp,Bee In Your Bonnet,3/25/02,,,,,,,,,,,,
Supertramp,Bloody Well Right,1990,,,,,,,,,,,,
Supertramp,Don't Leave Me Now,2011,,,,,,,,,,,,
Supertramp,Downstream,1999,,,,,,,,,,,,
Supertramp,Get Your Act Together,1997,,,,,,,,,,,,
Supertramp,Give Me A Chance,1999,,,,,,,,,,,,
Supertramp,Help Me Down That Road,1997,,,,,,,,,,,,
Supertramp,Hide In Your Shell,1990,,,,,,,,,,,,
Supertramp,If Everyone Was Listening,1990,,,,,,,,,,,,
Supertramp,Lord Is It Mine,,,,,,,,,,,,,
Supertramp,No Inbetween,2002,,,,,,,,,,,,
Supertramp,Oh Darling,1988,,,,,,,,,,,,
Supertramp,Potter,1977,,,,,,,,,,,,
Supertramp,Rudy,1999,,,,,,,,,,,,
Supertramp,Take The Long Way Home,5/25/09,,,,,,,,,,,,
Supertramp,The Logical Song,1/24/05,,,,,,,,,,,,
Talking Heads,Artists Only,1/16/06,,,,,,,,,,,,
Talking Heads,Creatures Of Love,2006,,,,,,,,,,,,
Talking Heads,No Compassion,2006,,,,,,,,,,,,
Talking Heads,Sugar On My Tongue,1992,,,,,,,,,,,,
Talking Heads,The Democratic Circus,2006,,,,,,,,,,,,
Taylor Swift,Cold As You,1/27/09,,,,,,,,,,,,
Taylor Swift,Crazier,2015,,,,,,,,,,,,
Taylor Swift,Everything Has Changed,2/5/13,,,,,,,,,,,,
Taylor Swift,Fifteen,6/14/10,,,,,,,,,,,,
Taylor Swift,Hey Stephen,10/26/09,,,,,,,,,,,,
Taylor Swift,I Knew You Were Trouble,9/18/15,,,,,,,,,,,,
Taylor Swift,Jump Then Fall,10/26/09,,,,,,,,,,,,
Taylor Swift,Long Live,,,,,,,,,,,,,
Taylor Swift,Ours,11/21/11,,,,,,,,,,,,
Taylor Swift,Sad Beautiful Tragic,2012,,,,,,,,,,,,
Taylor Swift,Stay Stay Stay,2012,,,,,,,,,,,,
Taylor Swift,Sweeter Than Fiction,10/21/13,,,,,,,,,,,,
Taylor Swift,Teardrops On My Guitar,3/16/07,,,,,,,,,,,,
Taylor Swift,Treacherous,2012,,,,,,,,,,,,
Taylor Swift,Untouchable,10/26/09,,,,,,,,,,,,
Taylor Swift,You Belong With Me,2009,,,,,,,,,,,,
The Temptations,Beauty's Only Skin Deep,,,,,,,,,,,,,
The Temptations,Don't Send Me Away,5/25/07,,,,,,,,,,,,
The Temptations,Fan The Flame,10/23/00,,,,,,,,,,,,
The Temptations,Gonna Keep On Tryin' Till I Win Your Love,,,,,,,,,,,,,
The Temptations,"I Truly, Truly Believe",5/25/07,,,,,,,,,,,,
The Temptations,I'm Gonna Make You Love Me,3/18/02,,,,,,,,,,,,
The Temptations,I'm The Exception To The Rule,9/13/13,,,,,,,,,,,,
The Temptations,Just Another Lonely Night,1965-11,,,,,,,,,,,,
The Temptations,Just My Imagination,2000,,,,,,,,,,,,
The Temptations,Just One Last Look,11/20/13,,,,,,,,,,,,
The Temptations,Law Of The Land,9/20/10,,,,,,,,,,,,
The Temptations,Little Green Apples,2000,,,,,,,,,,,,
The Temptations,No Man Can Love Her Like I Do,1986,,,,,,,,,,,,
The Temptations,Please Return Your Love To Me,,,,,,,,,,,,,
The Temptations,Run Away Child Running Wild,12/6/07,,,,,,,,,,,,
The Temptations,Run Charlie Run,1986,,,,,,,,,,,,
The Temptations,Since I Lost My Baby,8/4/06,,,,,,,,,,,,
The Temptations,Try To Remember,8/23/73,,,,,,,,,,,,
The Temptations,What Love Has Joined Together,10/16/06,,,,,,,,,,,,
The Temptations,What's So Good About Goodbye?,2015,,,,,,,,,,,,
The Temptations,Who's Lovin' You,6/10/08,,,,,,,,,,,,
The Temptations,Why Did She Have To Leave Me (Why Did She Have To Go?),2000,,,,,,,,,,,,
The Temptations,You've Got To Earn It,9/28/99,,,,,,,,,,,,
Ten Years After,Going To Try,4/9/02,,,,,,,,,,,,
Ten Years After,I'd Love To Change The World,2012,,,,,,,,,,,,
Ten Years After,If You Should Love Me,7/26/10,,,,,,,,,,,,
Ten Years After,Woman Trouble,2/7/69,,,,,,,,,,,,
The Broadways,15 Minutes,1998,,,,,,,,,,,,
The Broadways,Ben Moves To California,1997,,,,,,,,,,,,
The Broadways,Red Line,9/17/02,,,,,,,,,,,,
The Script,Live Like We're Dying,5/19/08,,,,,,,,,,,,
The Script,Millionaires,6/28/13,,,,,,,,,,,,
The Script,Moon Boots,10/9/12,,,,,,,,,,,,
The Script,You won't feel a thing,1/18/11,,,,,,,,,,,,
The Weeknd,Belong To The World,9/13/13,,,,,,,,,,,,
The Weeknd,The Town,9/13/13,,,,,,,,,,,,
Thin Lizzy,Bad Reputation,2000,,,,,,,,,,,,
Thin Lizzy,Black Rose,2000,,,,,,,,,,,,
Thin Lizzy,Dear Miss Lonely Hearts,6/27/11,,,,,,,,,,,,
Thin Lizzy,Do Anything You Want To,1987,,,,,,,,,,,,
Thin Lizzy,Downtown Sundown,6/27/11,,,,,,,,,,,,
Thin Lizzy,Dublin,2003,,,,,,,,,,,,
Thin Lizzy,For Those Who Love To Live,2008,,,,,,,,,,,,
Thin Lizzy,Frankie Carroll,2012,,,,,,,,,,,,
Thin Lizzy,Memory Pain,1981,,,,,,,,,,,,
Thin Lizzy,Mexican Blood,1981,,,,,,,,,,,,
Thin Lizzy,Philomena,2012,,,,,,,,,,,,
Thin Lizzy,Ray Gun,8/12/02,,,,,,,,,,,,
Thin Lizzy,She Knows,2012,,,,,,,,,,,,
Thin Lizzy,Slow Blues,8/12/02,,,,,,,,,,,,
Thin Lizzy,Spirit Slips Away,2012,,,,,,,,,,,,
Thin Lizzy,Still In Love With You,1991,,,,,,,,,,,,
Thin Lizzy,The Sun Goes Down,1992,,,,,,,,,,,,
Thin Lizzy,We Will Be Strong,6/27/11,,,,,,,,,,,,
Thin Lizzy,With Love,,,,,,,,,,,,,
Tiffany,Cinnamon,2001,,,,,,,,,,,,
Tiffany,Could've Been,2007,,,,,,,,,,,,
Tiffany,Danny,10/22/96,,,,,,,,,,,,
Tiffany,Hold An Old Friend's Hand,,,,,,,,,,,,,
Tiffany,I Saw Him Standing There,1988,,,,,,,,,,,,
Tiffany,Mr. Mambo,,,,,,,,,,,,,
Tiffany,Radio Romance,1988,,,,,,,,,,,,
Tiffany,Tiff's Back,5/25/10,,,,,,,,,,,,
Tim Buckley,Aren't You The Girl,1/11/11,,,,,,,,,,,,
Tim Buckley,Hallucinations,2017-10,,,,,,,,,,,,
Tim Buckley,Happy Time,11/18/16,,,,,,,,,,,,
Tim Buckley,I Can't See You,7/18/11,,,,,,,,,,,,
Tim Buckley,It Happens Every Time,1/11/11,,,,,,,,,,,,
Tim Buckley,Look At The Fool,1974,,,,,,,,,,,,
Tim Buckley,Lorca,2017-10,,,,,,,,,,,,
Tim Buckley,Mexicali Voodoo,1974,,,,,,,,,,,,
Tim Buckley,Monterey,2017-10,,,,,,,,,,,,
Tim Buckley,Moulin Rouge,2017-10,,,,,,,,,,,,
Tim Buckley,Sally Go 'round The Roses,3/20/01,,,,,,,,,,,,
Tim Buckley,Strange Feelin',2017-10,,,,,,,,,,,,
Tim Buckley,Strange Street Affair Under Blue,1/11/11,,,,,,,,,,,,
Tim Buckley,Sweet Surrender,1972,,,,,,,,,,,,
Tim Buckley,Understand Your Man,1978,,,,,,,,,,,,
Tim Buckley,Valentine Melody,1/11/11,,,,,,,,,,,,
Tim McGraw,Ain't That Just Like A Dream,10/24/94,,,,,,,,,,,,
Tim McGraw,Ain't That The Way It Always Ends,6/3/97,,,,,,,,,,,,
Tim McGraw,Angry All The Time,6/16/15,,,,,,,,,,,,
Tim McGraw,Back When,2006,,,,,,,,,,,,
Tim McGraw,Blank Sheet Of Paper,8/24/04,,,,,,,,,,,,
Tim McGraw,Can't Be Really Gone,6/16/15,,,,,,,,,,,,
Tim McGraw,Comfort Me,11/26/02,,,,,,,,,,,,
Tim McGraw,Damn Country Music,11/6/15,,,,,,,,,,,,
Tim McGraw,Felt Good On My Lips,10/28/16,,,,,,,,,,,,
Tim McGraw,Give It To Me Strait,3/22/94,,,,,,,,,,,,
Tim McGraw,How Bad Do You Want It,8/24/04,,,,,,,,,,,,
Tim McGraw,I Didn't Ask And She Didn't Say,9/19/95,,,,,,,,,,,,
Tim McGraw,I Do But I Don't,6/3/97,,,,,,,,,,,,
Tim McGraw,My Next Thirty Years,2/5/08,,,,,,,,,,,,
Tim McGraw,My Old Friend,10/28/16,,,,,,,,,,,,
Tim McGraw,Senorita Margarita,5/14/99,,,,,,,,,,,,
Tim McGraw,Shotgun Rider,3/27/07,,,,,,,,,,,,
Tim McGraw,Sleep Tonight,11/26/02,,,,,,,,,,,,
Tim McGraw,That's Why God Made Mexico,11/26/02,,,,,,,,,,,,
Tim McGraw,Things Change,4/24/01,,,,,,,,,,,,
Tim McGraw,Tinted Windows,2013,,,,,,,,,,,,
Tim McGraw,Touchdown Jesus,10/14/14,,,,,,,,,,,,
Tim McGraw,Two Lanes Of Freedom,2013,,,,,,,,,,,,
Tim McGraw,Two Steppin Mind,7/9/93,,,,,,,,,,,,
Tim McGraw,What She Left Behind,4/20/93,,,,,,,,,,,,
Tim McGraw,When The Stars Go Blue,2006,,,,,,,,,,,,
Tim McGraw,Whiskey And You,3/27/07,,,,,,,,,,,,
Tim McGraw,Who Are They,11/26/02,,,,,,,,,,,,
Tim McGraw,Why We Said Goodbye,4/24/01,,,,,,,,,,,,
Tina Turner,Addicted To Love,1997,,,,,,,,,,,,
Tina Turner,Be Tender With Me Baby,1990,,,,,,,,,,,,
Tina Turner,Bootsey Whitelaw,3/26/93,,,,,,,,,,,,
Tina Turner,Confidential,1996,,,,,,,,,,,,
Tina Turner,I Don't Wanna Lose You,1990,,,,,,,,,,,,
Tina Turner,One Of The Living,1985,,,,,,,,,,,,
Tina Turner,Overnight Sensation,1988,,,,,,,,,,,,
Tina Turner,Steel Claw,1990,,,,,,,,,,,,
Tina Turner,Tina's Wish,1993,,,,,,,,,,,,
Tina Turner,Way Of The World,1996,,,,,,,,,,,,
Tina Turner,You Can't Stop Me Loving You,1989,,,,,,,,,,,,
Tom Jones,A Little You,12/16/03,,,,,,,,,,,,
Tom Jones,Black Betty,12/16/03,,,,,,,,,,,,
Tom Jones,Daughter Of Darkness,1999,,,,,,,,,,,,
Tom Jones,Green Green Grass Of Home,2010,,,,,,,,,,,,
Tom Jones,Help Yourself,2002,,,,,,,,,,,,
Tom Jones,I Wanna Get Back With You,1995,,,,,,,,,,,,
Tom Jones,If I Only Knew,1995,,,,,,,,,,,,
Tom Jones,Late In The Evening,2007,,,,,,,,,,,,
Tom Jones,Lay Down Sally,8/29/96,,,,,,,,,,,,
Tom Jones,Listen To The Music,2000,,,,,,,,,,,,
Tom Jones,Love Me Tonight,2000,,,,,,,,,,,,
Tom Jones,Middle Age Crazy,1998-07,,,,,,,,,,,,
Tom Jones,Move Closer,8/17/93,,,,,,,,,,,,
Tom Jones,Puppet Man,1998,,,,,,,,,,,,
Tom Jones,Resurrection Shuffle,6/16/98,,,,,,,,,,,,
Tom Jones,Running Bear,1973,,,,,,,,,,,,
Tom Jones,Say You'll Stay Until Tomorrow,1989,,,,,,,,,,,,
Tom Jones,The Things That Matter Most To Me,,,,,,,,,,,,,
Tom Jones,Weeping Annaleah,12/16/03,,,,,,,,,,,,
Tom Jones,"What's New, Pussycat?",2001,,,,,,,,,,,,
Tom Jones,Who's Gonna Take You Home Tonight,1989,,,,,,,,,,,,
Tom Lehrer,She's My Girl,1966,,,,,,,,,,,,
Tom Lehrer,That's Mathematics,1995,,,,,,,,,,,,
Tom Lehrer,The Elements,2/29/00,,,,,,,,,,,,
Tom Lehrer,The Folk Song Army,2001,,,,,,,,,,,,
Tom Lehrer,The Irish Ballad,1980,,,,,,,,,,,,
Tom Lehrer,The Old Dope Peddler,11/8/12,,,,,,,,,,,,
Tom Lehrer,Whatever Became Of Hubert?,1990,,,,,,,,,,,,
Tom T. Hall,Back When Gas Was Thirty Cents A Gallon,1980,,,,,,,,,,,,
Tom T. Hall,Back When We Were Young,1973,,,,,,,,,,,,
Tom T. Hall,Beauty Is A Fading Flower,1968,,,,,,,,,,,,
Tom T. Hall,Bill Monroe For Breakfast,1997,,,,,,,,,,,,
Tom T. Hall,Cloudy Day,1968,,,,,,,,,,,,
Tom T. Hall,Country Is,1993,,,,,,,,,,,,
Tom T. Hall,Forbidden Flowers,1968,,,,,,,,,,,,
Tom T. Hall,Gimme Peace,1978,,,,,,,,,,,,
Tom T. Hall,I Care,2/29/00,,,,,,,,,,,,
Tom T. Hall,I Miss A Lot Of Trains,1993,,,,,,,,,,,,
Tom T. Hall,Let's Play Remember,1989,,,,,,,,,,,,
Tom T. Hall,Local Flowers,1997,,,,,,,,,,,,
Tom T. Hall,Looking Forward To Seeing You Again,2005,,,,,,,,,,,,
Tom T. Hall,Lost In Florida,1996,,,,,,,,,,,,
Tom T. Hall,Mama's Got The Catfish Blues,1995,,,,,,,,,,,,
Tom T. Hall,Me And Jesus,1995,,,,,,,,,,,,
Tom T. Hall,Me And Jimmie Rodgers,1980,,,,,,,,,,,,
Tom T. Hall,Mysterious Fox Of Fox Hollow,1989,,,,,,,,,,,,
Tom T. Hall,Nashville Is A Groovy Little Town,7/5/99,,,,,,,,,,,,
Tom T. Hall,Ode To A Half A Pound Of Ground Round,1971,,,,,,,,,,,,
Tom T. Hall,"Old Dogs, Children And Watermelon Wine",1997,,,,,,,,,,,,
Tom T. Hall,Pay No Attention To Alice,3/31/98,,,,,,,,,,,,
Tom T. Hall,Raking Up Leaves,1996,,,,,,,,,,,,
Tom T. Hall,Ramona's Revenge,2005,,,,,,,,,,,,
Tom T. Hall,Ravishing Ruby,1995,,,,,,,,,,,,
Tom T. Hall,Redneck Riviera,1996,,,,,,,,,,,,
Tom T. Hall,Royal Annie,1997,,,,,,,,,,,,
Tom T. Hall,The Old Side Of Town,1995,,,,,,,,,,,,
Tom T. Hall,We're All In This Thing Alone,1980,,,,,,,,,,,,
Tom Waits,Ain't Goin' Down To The Well,10/25/17,,,,,,,,,,,,
Tom Waits,Altar Boy,2018,,,,,,,,,,,,
Tom Waits,Bad Liver And A Broken Heart,1994,,,,,,,,,,,,
Tom Waits,"Depot, Depot",11/27/07,,,,,,,,,,,,
Tom Waits,Emotional Weather Report,3/15/15,,,,,,,,,,,,
Tom Waits,Frank's Song,1993,,,,,,,,,,,,
Tom Waits,Fumblin' With The Blues,,,,,,,,,,,,,
Tom Waits,Had Me A Girl,1993,,,,,,,,,,,,
Tom Waits,Hell Broke Luce,,,,,,,,,,,,,
Tom Waits,I Beg Your Pardon,1982,,,,,,,,,,,,
Tom Waits,I Hope That I Don't Fall In Love With You,4/2/12,,,,,,,,,,,,
Tom Waits,I'm Your Late Night Evening Prostitute,1993,,,,,,,,,,,,
Tom Waits,In Between Love,1998,,,,,,,,,,,,
Tom Waits,Kentucky Avenue,1986,,,,,,,,,,,,
Tom Waits,Little Trip To Heaven,3/18/18,,,,,,,,,,,,
Tom Waits,Midnight Lullaby,3/18/18,,,,,,,,,,,,
Tom Waits,Mockin' Bird,1998,,,,,,,,,,,,
Tom Waits,Mr. Henry,1984,,,,,,,,,,,,
Tom Waits,Poor Little Lamb,1992,,,,,,,,,,,,
Tool,Fa Aip De Oiad,8/2/19,,,,,,,,,,,,
Tool,Jerk-Off,8/2/19,,,,,,,,,,,,
Tori Amos,Abnormally Attracted To Sin,5/19/09,,,,,,,,,,,,
Tori Amos,Baker Baker,1994,,,,,,,,,,,,
Tori Amos,Beulah Land,2007,,,,,,,,,,,,
Tori Amos,Concertina,8/9/03,,,,,,,,,,,,
Tori Amos,Cornflake Girl,4/1/94,,,,,,,,,,,,
Tori Amos,Daisy Dead Petals,1994,,,,,,,,,,,,
Tori Amos,Edge Of The Moon,5/24/19,,,,,,,,,,,,
Tori Amos,Famous Blue Raincoat,1994,,,,,,,,,,,,
Tori Amos,General Joy,2/22/05,,,,,,,,,,,,
Tori Amos,Gold Dust,10/1/12,,,,,,,,,,,,
Tori Amos,Goodbye Pisces,2/22/05,,,,,,,,,,,,
Tori Amos,Happy Phantom,1996,,,,,,,,,,,,
Tori Amos,I Can't See New York,10/28/02,,,,,,,,,,,,
Tori Amos,If 6 Was 9,,,,,,,,,,,,,
Tori Amos,Iieee,9/26/06,,,,,,,,,,,,
Tori Amos,Job's Coffin,5/24/19,,,,,,,,,,,,
Tori Amos,Lady In Blue,12/10/09,,,,,,,,,,,,
Tori Amos,Night Of Hunters,5/24/19,,,,,,,,,,,,
Tori Amos,Northern Lad,11/18/03,,,,,,,,,,,,
Toto,A Secret Love,5/24/19,,,,,,,,,,,,
Toto,Baby He's Your Man,11/30/18,,,,,,,,,,,,
Toto,Blackeye,5/24/19,,,,,,,,,,,,
Toto,Don't Chain My Heart,1996,,,,,,,,,,,,
Toto,Dying On My Feet,2/13/06,,,,,,,,,,,,
Toto,Falling In Between,2007,,,,,,,,,,,,
Toto,Holyanna,11/30/18,,,,,,,,,,,,
Toto,I Think I Could Stand You Forever,5/24/19,,,,,,,,,,,,
Toto,I Won't Hold You Back,12/9/02,,,,,,,,,,,,
Toto,In A Word,11/30/18,,,,,,,,,,,,
Toto,Just Can't Get To You,11/30/18,,,,,,,,,,,,
Toto,Kingdom Of Desire,5/24/19,,,,,,,,,,,,
Toto,Love Is A Man's World,5/24/19,,,,,,,,,,,,
Toto,Mindfields,9/30/03,,,,,,,,,,,,
Toto,Mr. Friendly,5/24/19,,,,,,,,,,,,
Toto,Rockmaker,5/24/19,,,,,,,,,,,,
Toto,Takin' It Back,1984,,,,,,,,,,,,
Toto,Wings Of Time,4/25/14,,,,,,,,,,,,
Townes Van Zandt,A Song For,1996,,,,,,,,,,,,
Townes Van Zandt,Ain't Leavin' Your Love,1987,,,,,,,,,,,,
Townes Van Zandt,"Billy, Boney And Ma",11/23/94,,,,,,,,,,,,
Townes Van Zandt,Blaze's Blues,1996,,,,,,,,,,,,
Townes Van Zandt,Bw Railroad Blues,11/23/94,,,,,,,,,,,,
Townes Van Zandt,Catfish Song,1996,,,,,,,,,,,,
Townes Van Zandt,"Fare Thee Well, Miss Carousel",1969,,,,,,,,,,,,
Townes Van Zandt,Flyin' Shoes,6/21/05,,,,,,,,,,,,
Townes Van Zandt,"Gone, Gone Blues",1987,,,,,,,,,,,,
Townes Van Zandt,Heavenly Houseboat Blues,10/28/02,,,,,,,,,,,,
Townes Van Zandt,Katie Belle Blue,2004,,,,,,,,,,,,
Townes Van Zandt,Lover's Lullaby,11/23/94,,,,,,,,,,,,
Townes Van Zandt,No Lonesome Tune,1989,,,,,,,,,,,,
Townes Van Zandt,No Place To Fall,2012,,,,,,,,,,,,
Townes Van Zandt,Only Him Or Me,9/13/04,,,,,,,,,,,,
Townes Van Zandt,Rex's Blues,12/14/93,,,,,,,,,,,,
Townes Van Zandt,"Sixteen Summers, Fifteen Falls",6/21/05,,,,,,,,,,,,
Townes Van Zandt,Snow Don't Fall,1989,,,,,,,,,,,,
Townes Van Zandt,Snowin On Raton,2002,,,,,,,,,,,,
Townes Van Zandt,Standin',2013,,,,,,,,,,,,
Townes Van Zandt,Talking Thunderbird Blues,2004,,,,,,,,,,,,
Townes Van Zandt,The Hole,6/10/97,,,,,,,,,,,,
Townes Van Zandt,The Spider Song,6/21/05,,,,,,,,,,,,
Townes Van Zandt,"Turnstyled, Junkpiled",7/17/01,,,,,,,,,,,,
Townes Van Zandt,Two Girls,6/21/05,,,,,,,,,,,,
Townes Van Zandt,Velvet Voices,11/5/02,,,,,,,,,,,,
Townes Van Zandt,Waiting Around To Die,1999-07,,,,,,,,,,,,
Townes Van Zandt,When He Offers His Hand,2013,,,,,,,,,,,,
Townes Van Zandt,When She Don't Need Me,12/14/93,,,,,,,,,,,,
Townes Van Zandt,Where I Lead Me,5/15/07,,,,,,,,,,,,
Townes Van Zandt,White Freight Liner Blues,12/14/93,,,,,,,,,,,,
Tracy Chapman,"3,000 Miles",9/13/05,,,,,,,,,,,,
Tracy Chapman,Across The Lines,,,,,,,,,,,,,
Tracy Chapman,Born To Fight,5/23/11,,,,,,,,,,,,
Tracy Chapman,Cold Feet,11/14/95,,,,,,,,,,,,
Tracy Chapman,For My Lover,5/30/17,,,,,,,,,,,,
Tracy Chapman,Love's Proof,9/13/05,,,,,,,,,,,,
Tracy Chapman,Never Yours,9/13/05,,,,,,,,,,,,
Tracy Chapman,New Beginning,1999,,,,,,,,,,,,
Tracy Chapman,Nothing Yet,2/15/00,,,,,,,,,,,,
Tracy Chapman,Our Bright Future,11/7/08,,,,,,,,,,,,
Tracy Chapman,Say Hallelujah,10/14/02,,,,,,,,,,,,
Tracy Chapman,She's Got Her Ticket,,,,,,,,,,,,,
Tracy Chapman,Sing For You,11/7/08,,,,,,,,,,,,
Tracy Chapman,Talkin' Bout A Revolution,5/23/11,,,,,,,,,,,,
Tracy Chapman,Telling Stories,2/15/00,,,,,,,,,,,,
Tracy Chapman,The First Person On Earth,11/7/08,,,,,,,,,,,,
Tracy Chapman,The Love That You Had,1992,,,,,,,,,,,,
Tracy Chapman,The Rape Of The World,1995,,,,,,,,,,,,
Train,All American Girl,11/2/04,,,,,,,,,,,,
Train,All I Hear,1/31/06,,,,,,,,,,,,
Train,Am I Reaching You Now,1/31/06,,,,,,,,,,,,
Train,California 37,6/25/13,,,,,,,,,,,,
Train,Counting Airplanes,2/8/05,,,,,,,,,,,,
Train,Following Rita,2/8/05,,,,,,,,,,,,
Train,Get To Me,2005,,,,,,,,,,,,
Train,Lincoln Avenue,2/8/05,,,,,,,,,,,,
Train,Shake up Christmas,11/4/16,,,,,,,,,,,,
Train,She's On Fire,11/2/04,,,,,,,,,,,,
Train,Son Of A Prison Guard,9/12/14,,,,,,,,,,,,
Train,Swaying,1998,,,,,,,,,,,,
Train,This'll Be My Year,6/25/13,,,,,,,,,,,,
Train,We Were Made For This,4/17/12,,,,,,,,,,,,
Train,When I Look To The Sky,2/8/05,,,,,,,,,,,,
Train,When The Fog Rolls In,4/17/12,,,,,,,,,,,,
Travis,A Little Bit Of Soul,3/25/02,,,,,,,,,,,,
Travis,Blue Flashing Light,6/21/19,,,,,,,,,,,,
Travis,Definition Of Wrong,9/29/03,,,,,,,,,,,,
Travis,Funny Thing,10/23/96,,,,,,,,,,,,
Travis,Happy To Hang Around,10/14/03,,,,,,,,,,,,
Travis,Midsummer Nights Dreamin',9/8/97,,,,,,,,,,,,
Travis,Re-Offender,9/29/03,,,,,,,,,,,,
Travis,Ring Out The Bell,6/12/01,,,,,,,,,,,,
Travis,Rock 'n' (Salad) Roll,9/27/00,,,,,,,,,,,,
Travis,Song To Self,10/7/08,,,,,,,,,,,,
Travis,The Beautiful Occupation,12/15/03,,,,,,,,,,,,
Travis,We Are Monkeys,6/21/19,,,,,,,,,,,,
Travis,Why Does It Always Rain On Me?,7/14/06,,,,,,,,,,,,
Travis,Writing To Reach You,3/8/99,,,,,,,,,,,,
Twenty One Pilots,Heathens,12/2/16,,,,,,,,,,,,
